home_office,deal_status,name,created,country,industry,custom_keywords,modified,fund,drive_url,company_name,key,drive_id,document_type,deal_team
Boston,Closed / Unrealized,RBS Investment Overview IC vFINAL.pdf,2014-06-02T16:25:45.788400,U.S.,Business Services,"Direct Marketing,Non-Profit Fundraising,Direct Mail,Premium mailings,Quadriga Art",2019-02-22T08:08:03.255079,Bayside,,RBS Direct Marketing,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLmpmQkM,id:5177924793663488",,Investment Committee Decks (Internal),"Jackson Craig,Josh Weinstein,Michael Weiss"
Boston,Closed / Unrealized,RBS Jan Investment Update-FINAL.pdf,2014-06-02T15:42:28.517190,U.S.,Business Services,"Direct Marketing,Non-Profit Fundraising,Direct Mail,Premium mailings,Quadriga Art",2019-02-22T08:08:25.763986,Bayside,,RBS Direct Marketing,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMi0-QkM,id:5600519376601088",,Investment Committee Decks (Internal),"Jackson Craig,Josh Weinstein,Michael Weiss"
San Francisco,Closed / Unrealized,REI Investment Presentation vFINAL.pdf,2014-05-28T14:23:24.321020,U.S.,Transportation - Logistics,"Asset Light Logistics,Freight Forwarding,Defense Commissary Agency,US TRANSCOM",2019-02-22T08:09:20.511872,LBO,,Raymond Express International (REI),"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK-csQsM,id:6408928455819264",,Investment Committee Decks (Internal),"Neil Tuch,Jeff Bohl,Matthew Robinson,Troy Pospisil,Samantha Wyman"
Miami,Closed / Unrealized,Rennhack Holdings LLC - Amended and Restated LLC Agreement.docx,2015-02-02T16:53:35.020420,U.S.,Business Services,"Marketing Services,Financial Services",2019-02-22T08:07:43.437946,LBO,,Rennhack Marketing Services,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoLOpzggM,id:4848069761826816",,Executed Lender Docs,"Doug Berman,Chris Paldino,Jordan Fixler"
Boston,Some Progress to Close,RenWeb Discussion Materials - January 2014.pdf,2014-05-27T14:11:11.583670,U.S.,Technology,"Software,Private School,K-12,SaaS",2019-02-22T08:07:37.302421,Growth Equity,,RenWeb,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMyatwgM,id:4746406073991168",,Investment Committee Decks (Internal),"Shah,Lombard,Duffy,Chiasson"
Hamburg,Nearly Completed Deal,REUM MD Presentation Draft 01092008 Draft Final V3.pdf,2014-05-23T12:53:12.721600,Germany,Manufacturing,"interiors,air vents,design covers",2019-02-22T08:08:11.532360,Europe,,Reum,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMi0uQkM,id:5319044399890432",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Jï¿½rn-Marc Vogler,Oliver Wurtenberger"
Miami,Closed / Unrealized,Revised Partner Deck 09 27 09 vFINAL.pdf,2014-06-02T17:36:52.463180,U.S.,Building Products,"Housing,Modular,Construction,Residential,Vehicles",2019-02-22T08:09:25.904339,LBO,,All American Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoImIzAsM,id:6526978383413248",,Investment Committee Decks (Internal),"Matt Sanford,Michael Phillips,Fabian de Armas,Jesse Greenberg"
Miami,Closed / Unrealized,RMS Financing CIM (2-26-09).doc,2015-02-02T16:53:19.893940,U.S.,Business Services,"Marketing Services,Financial Services",2019-02-22T08:09:35.325781,LBO,,Rennhack Marketing Services,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OKU-gsM,id:6729724864757760",,Intermediary CIM,"Doug Berman,Chris Paldino,Jordan Fixler"
Miami,Closed / Unrealized,RMS Financing CIM (2-26-09).doc,2015-02-02T16:50:12.563350,U.S.,Business Services,"Marketing Services,Financial Services",2019-02-22T08:09:30.740617,LBO,,Rennhack Marketing Services,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrc3wsM,id:6613440571375616",,Intermediary CIM,"Doug Berman,Chris Paldino,Jordan Fixler"
Miami,Closed / Unrealized,Rotorcraft -- Partner Meeting Final Version.pdf,2014-05-29T17:21:25.727830,U.S.,Energy Services,"Helicopter Transportation Services,Energy Services,Transportation Services,Helicopters",2019-02-22T08:08:52.257098,LBO,,Rotorcraft Leasing Company,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrGwQoM,id:5917793308377088",,Investment Committee Decks (Internal),"Jeff Zanarini,Lewis Schoenwetter,Fabian De Armas,Parashar Ranade"
Miami,Closed / Unrealized,Rotorcraft -- Partner Meeting Final Version.pdf,2014-05-27T16:44:28.947340,U.S.,Energy Services,"Helicopter Transportation Services,Energy Services,Transportation Services,Helicopters",2019-02-22T08:08:48.545366,LBO,,Rotorcraft Leasing Company,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPqerwoM,id:5837271395729408",,Investment Committee Decks (Internal),"Jeff Zanarini,Lewis Schoenwetter,Fabian De Armas,Parashar Ranade"
Hamburg,Early Pass,Rovema_Initial Commercial Insights_4August2009_v3.pdf,2014-05-23T12:57:16.341140,Germany,Automotive,"Packaging Machinery,Food and pharma packaging",2019-02-22T08:08:54.130276,Europe,,Rovema,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLzLygoM,id:5957548062539776",,Investment Committee Decks (Internal),Klaas Reineke
Hamburg,Early Pass,SATURN_Information Memorandum_HIG.pdf,2016-03-03T22:00:35.163950,Germany,Distribution,"Industrial filter,Pneumatic,hydraulic,Mobile filter,Mahle",2019-02-22T08:07:59.018875,Europe,,SF Filter AG,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OK5jwkM,id:5134505291546624",,Intermediary CIM,"Christian Kraul-von Renner,Dominik Bohm"
Hamburg,Nearly Completed Deal,Scanscot_MD Presentation_06July2010_vfinal.pdf,2014-05-23T12:59:37.054720,Germany,Transportation - Logistics,"Shipping,Logistics,Large volume maritime transport",2019-02-22T08:09:31.766449,Europe,,Scanscot,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMiq5AsM,id:6633716709326848",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Johannes Natterer,Christian Kraul-von Renner"
Hamburg,Nearly Completed Deal,"Scanscot_Update (07 SEP 2010), vPAHL.pdf",2014-05-23T12:48:12.934950,Germany,Transportation - Logistics,"Shipping,Logistics,Large volume maritime transport",2019-02-22T08:08:38.188459,Europe,,Scanscot,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN2RlQoM,id:5722467590995968",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Johannes Natterer,Christian Kraul-von Renner"
Hamburg,Nearly Completed Deal,Scanscot_Update MD Meeting Aug 24_vWBfinal.pdf,2014-05-23T12:53:03.269220,Germany,Transportation - Logistics,"Shipping,Logistics,Large volume maritime transport",2019-02-22T08:08:50.662663,Europe,,Scanscot,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK_huQoM,id:5883533696434176",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Johannes Natterer,Christian Kraul-von Renner"
Madrid,Closed / Unrealized,Schlecker 2012625.pdf,2014-05-27T16:06:29.793950,Spain,Distribution,"convenience,stores",2019-02-22T08:07:30.220073,Europe,,Schlecker,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OKAmwgM,id:4622373391171584",,Investment Committee Decks (Internal),"Jaime Bergel,Leopoldo Reano,Jose Maria de Leon"
Hamburg,Nearly Completed Deal,Schlecker MD Presentation 14Aug12.pdf,2014-05-23T12:48:21.191860,Germany,Consumer Products,"Retail,Drug store,Restructuring,Insolvency",2019-02-22T08:09:11.871089,Europe,,Schlecker Austria,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoLOpjgsM,id:6255444645380096",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Jorn-Marc Vogler,Niclas Ahrens"
Boston,Closed / Realized,School Specialty Final Deck 5 14 12.pdf,2014-05-28T14:23:35.817920,U.S.,Education,"School,Curriculum,Science,K-12",2019-02-22T08:09:13.847227,Bayside,,School Specialty,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMjelQsM,id:6288057741344768",,Investment Committee Decks (Internal),"Jackson Craig,Sean Britain,Seth Goldberg"
Boston,Closed / Realized,School Specialty Investment Update 12 20 2012 vFinal.pdf,2014-05-28T14:23:45.312260,U.S.,Education,"School,Curriculum,Science,K-14",2019-02-22T08:09:33.806467,Bayside,,School Specialty,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLzV8wsM,id:6701161520300032",,Investment Committee Decks (Internal),"Jackson Craig,Sean Britain,Seth Goldberg"
Boston,Closed / Realized,SCHS_Investment Update 12.03.12 vFinal.pdf,2014-05-28T14:23:55.214690,U.S.,Education,"School,Curriculum,Science,K-13",2019-02-22T08:08:51.189521,Bayside,,School Specialty,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzQuwoM,id:5891753592750080",,Investment Committee Decks (Internal),"Jackson Craig,Sean Britain,Seth Goldberg"
Miami,Closed / Realized,Seahawk Roadshow (Farnborough FINAL).pdf,2015-02-02T16:29:40.546310,U.S.,Aerospace - Defense,"Aerospace,Plastics,Medical,Boeing,Composites",2019-02-22T08:09:14.012140,LBO,,Vaupell Holdings LLC,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MHflQsM,id:6288090289143808",,Lender/Management Presentation,"John Bolduc,Jeff Zanarini,Fabian de Armas,Matt Gullen,Gaurav Golechha,Brandon Howard"
Miami,Closed / Realized,Seahawk Roadshow (Farnborough FINAL).pdf,2015-02-02T16:26:55.782230,U.S.,Aerospace - Defense,"Aerospace,Plastics,Medical,Boeing,Composites",2019-02-22T08:07:57.374278,LBO,,Vaupell Holdings LLC,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OKAiwkM,id:5114954600415232",,Lender/Management Presentation,"John Bolduc,Jeff Zanarini,Fabian de Armas,Matt Gullen,Gaurav Golechha,Brandon Howard"
Hamburg,Nearly Completed Deal,SEAS_MD Presentation_15September2009_Draft vFINAL.pdf,2014-05-23T12:57:25.103800,Germany,Manufacturing,"SMT placement machines,Surface mount technology,Carve-out,Siemens,electronic circuits",2019-02-22T08:07:36.128185,Europe,,Siemens Electronics Assembly System,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLnHtQgM,id:4739150934704128",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Klaas Reineke,Christian Kraul-von Renner"
Hamburg,Nearly Completed Deal,SEAS_MD Presentation_24August2009_Draft vFINAL.pdf,2014-05-23T12:58:07.794500,Germany,Manufacturing,"SMT placement machines,Surface mount technology,Carve-out,Siemens,electronic circuits",2019-02-22T08:08:08.867974,Europe,,Siemens Electronics Assembly System,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMyBrgkM,id:5268914615353344",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Klaas Reineke,Christian Kraul-von Renner"
Rio de Janeiro,Active,Seculus_PDM_v17.pdf,2014-05-27T17:03:53.473390,Brazil,Consumer Products,"Watches,Manufacturing",2019-02-22T08:08:51.357860,Brazil,,Seculus,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMiTvQoM,id:5898452667990016",,Investment Committee Decks (Internal),"Fernando Marques Oliveira,Marcelo Cecchetto,Rodrigo Azevedo"
Miami,Closed / Realized,Securus_Sellside_CIM.pdf,2015-02-02T16:48:20.056180,U.S.,Technology,"Telecommunications,Government Services,Correctional Services,Technology",2019-02-22T08:09:15.923742,LBO,,Securus Technologies,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPKNmwsM,id:6311674155892736",,Intermediary CIM,"Lewis Schoenwetter,Rob Wolfson,Matt Gullen,Chris Paldino,Scott Zhu"
Miami,Closed / Realized,Securus_Sellside_Merger Agreement.pdf,2015-02-02T16:49:35.982570,U.S.,Technology,"Telecommunications,Government Services,Correctional Services,Technology",2019-02-22T08:08:05.860294,LBO,,Securus Technologies,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrcnwkM,id:5206065687822336",,Executed Legal Docs,"Lewis Schoenwetter,Rob Wolfson,Matt Gullen,Chris Paldino,Scott Zhu"
Miami,Closed / Realized,Securus_Sellside_Merger Agreement.pdf,2015-02-02T16:48:36.063610,U.S.,Technology,"Telecommunications,Government Services,Correctional Services,Technology",2019-02-22T08:08:43.917302,LBO,,Securus Technologies,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN3rnQoM,id:5760744339537920",,Executed Legal Docs,"Lewis Schoenwetter,Rob Wolfson,Matt Gullen,Chris Paldino,Scott Zhu"
Miami,Closed / Realized,Securus_Sellside_MP.pdf,2015-02-02T16:48:11.841460,U.S.,Technology,"Telecommunications,Government Services,Correctional Services,Technology",2019-02-22T08:08:46.000174,LBO,,Securus Technologies,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN3GpAoM,id:5790259354796032",,Lender/Management Presentation,"Lewis Schoenwetter,Rob Wolfson,Matt Gullen,Chris Paldino,Scott Zhu"
Miami,Closed / Realized,Select Presentation_2 2010 FINAL.pdf,2014-05-20T20:12:39.439320,U.S.,Business Services,"Select Staffing,Koosharem,staffing,temporary staffing",2019-02-22T08:07:28.766315,Bayside,,Select Staffing / Koosharem,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJuslggM,id:4601875861078016",,Investment Committee Decks (Internal),"Adam Schimel,Mike Phillips,Jackson Craig"
Boston,Closed / Realized,Select Trade v16.pdf,2014-05-20T20:31:25.207090,U.S.,Business Services,"Staffing,Select Staffing,Restructuring",2019-02-22T08:09:23.617550,Bayside,,Koosharem Corporation,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrcvwsM,id:6472703083020288",,Investment Committee Decks (Internal),"Jackson Craig,Michael Phillips,Ben Taylor"
Boston,Active,Senior Credit Agreement.pdf,2015-02-02T16:45:38.741630,U.S.,Consumer Products,"Infomercial,Direct Response TV,Direct Marketing,Consumer Products,Media",2019-02-22T08:07:46.139716,LBO,,"Thane International, Inc.","kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMi02QgM,id:4896831934824448",,Executed Lender Docs,"Sami Mnaymneh,John Von Bargen,Arthur Heller,Caroline Kung,Strother Scott,Jesse Greenberg"
San Francisco,Nearly Completed Deal,Serena Opportunity Review - December 2013.pdf,2014-06-02T15:42:37.508180,U.S.,Technology,"Software,Technology,Mainframe,Distributed,Sponsor",2019-02-22T08:08:51.008413,Middle Market,,Serena Software,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPKNuwoM,id:5889461690826752",,Investment Committee Decks (Internal),"Fraser Preston,Brian McMullen,Lucas Brown,Nancy Yu,Jimmy Ren"
Miami,Closed / Unrealized,Service Net--Partner Update 12_14_04.pdf,2014-05-29T17:21:35.122940,U.S.,Business Services,"Warranty and Extended Service Programs,Consumer Product Services Programs",2019-02-22T08:07:51.634953,LBO,,Service Net,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLnH9QgM,id:5020625911414784",,Investment Committee Decks (Internal),"Chris Laitala,camilo Horvilleur"
Miami,Closed / Unrealized,Service Net--Partner Update 12_14_04.pdf,2014-05-27T16:44:36.184310,U.S.,Business Services,"Warranty and Extended Service Programs,Consumer Product Services Programs",2019-02-22T08:07:34.167093,LBO,,Service Net,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoLOprggM,id:4707332273471488",,Investment Committee Decks (Internal),"Chris Laitala,camilo Horvilleur"
Miami,Some Progress To Close,Shell Opportunity Review - May 2009.pdf,2014-06-02T16:34:10.378790,U.S.,Energy Services,"Gas,Fuel,Store,Station,Convenience",2019-02-22T08:08:53.680580,Middle Market,,Shell (Bay Area),"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MHhyAoM,id:5949509427265536",,Investment Committee Decks (Internal),"Brian Schwartz,Fraser Preston,Brian McMullen,Anthony Chambers"
Miami,Closed / Unrealized,Ship Supply IC Presentation (7-28-2015) vFinal.pdf,2016-03-03T22:10:00.166430,U.S.,Business Services,"Business Services,Logistics,Navy,Maritime,Ships",2019-02-22T08:09:01.255789,LBO,,Ship Supply Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJus5goM,id:6079619488808960",,Investment Committee Decks (Internal),"Jeff Zanarini,Parashar Ranade,Matt Bates,Regan Li"
London,Closed / Realized,Silentnight Early.pdf,2014-05-27T14:24:16.212960,U.K.,Manufacturing,"Bed,Mattress",2019-02-22T08:09:23.978290,Europe,,Silentnight Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwNmNxAsM,id:6491987351961600",,Investment Committee Decks (Internal),"Matthias Allgaier,Mark Kelly,Lio Laurant,Neil McIlroy,Alice Feuillet"
London,Closed / Realized,Silentnight Early.pdf,2014-05-15T18:15:14.303440,U.K.,Manufacturing,"Bed,Mattress",2019-02-22T08:09:22.404765,Europe,,Silentnight Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMi0uQsM,id:6444944306733056",,Investment Committee Decks (Internal),"Matthias Allgaier,Mark Kelly,Lio Laurant,Neil McIlroy,Alice Feuillet"
London,Closed / Realized,Silentnight Final.pdf,2014-05-27T14:24:26.112400,U.K.,Manufacturing,"Bed,Mattress",2019-02-22T08:09:08.653827,Europe,,Silentnight Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJushgsM,id:6220356977164288",,Investment Committee Decks (Internal),"Matthias Allgaier,Mark Kelly,Lio Laurant,Neil McIlroy,Alice Feuillet"
London,Closed / Realized,Silentnight Final.pdf,2014-05-15T18:15:28.123740,U.K.,Manufacturing,"Bed,Mattress",2019-02-22T08:09:13.137354,Europe,,Silentnight Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoKiHlAsM,id:6280661740552192",,Investment Committee Decks (Internal),"Matthias Allgaier,Mark Kelly,Lio Laurant,Neil McIlroy,Alice Feuillet"
London,Closed / Realized,Silentnight Update.pdf,2014-05-27T14:24:37.108280,U.K.,Manufacturing,"Bed,Mattress",2019-02-22T08:08:13.131207,Europe,,Silentnight Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrcvwkM,id:5346803176177664",,Investment Committee Decks (Internal),"Matthias Allgaier,Mark Kelly,Lio Laurant,Neil McIlroy,Alice Feuillet"
London,Closed / Realized,Silentnight Update.pdf,2014-05-15T18:15:36.974190,U.K.,Manufacturing,"Bed,Mattress",2019-02-22T08:09:22.713030,Europe,,Silentnight Group,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OKUugsM,id:6448249888047104",,Investment Committee Decks (Internal),"Matthias Allgaier,Mark Kelly,Lio Laurant,Neil McIlroy,Alice Feuillet"
Madrid,Closed / Unrealized,Sintax 20310426.pdf,2014-05-27T16:06:38.289510,Spain,Transportation - Logistics,"automotive,transport",2019-02-22T08:07:43.282805,Europe,,Sintax,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMyBzggM,id:4846702150287360",,Intermediary CIM,"Jaime Bergel,Leopoldo Reano,Borja de Parias,Carmen de la Mora"
Miami,Closed / Unrealized,SITEL Update 10.9.13.pdf,2014-05-19T19:31:41.939520,U.S.,Business Services,"Sitel,call center,clientlogic",2019-02-22T08:08:01.549155,Bayside,,SITEL,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwNnrlQkM,id:5162609074503680",,Investment Committee Decks (Internal),"Adam Schimel,Nate Stinchcomb"
Boston,Nearly Completed Deal,Soleras-Bekaert IC.pdf,2014-06-02T15:42:59.509500,U.S.,Technology,"Solar,Shuttering,Cross-border,Glass",2019-02-22T08:08:28.313873,LBO,,Soleras-Bekaert,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMiPggoM,id:5638830484881408",,Investment Committee Decks (Internal),"Bill Nolan,John Von Bargen"
Boston,Nearly Completed Deal,Soleras-Bekaert IC.pdf,2014-05-28T14:24:06.943590,U.S.,Technology,"Solar,Sputtering,Cross-border,Glass",2019-02-22T08:08:20.557351,LBO,,Solears-Bekaert,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4OKA2wkM,id:5466798321303552",,Investment Committee Decks (Internal),"Bill Nolan,John Von Bargen"
Madrid,Closed / Unrealized,Sotogrande 20130218.pdf,2014-05-27T16:35:32.517200,Spain,Infrastructure - Contracting,"real-estate,construction,hotel",2019-02-22T08:09:03.816027,Europe,,Sotogrande,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLzV8woM,id:6138211566878720",,Investment Committee Decks (Internal),"Jaime Bergel,Leopoldo Reano,Jose Maria de Leon"
Madrid,Closed / Unrealized,Sotogrande IS 20121119.pdf,2014-05-27T16:06:46.715960,Spain,Education,school,2019-02-22T08:08:33.445903,Europe,,Sotogrande International School,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoImIjAoM,id:5682553453281280",,Investment Committee Decks (Internal),"Jaime Bergel,Leopoldo Reano,Jose Maria de Leon"
Miami,Closed / Realized,Source Electronics - CIM.pdf,2014-06-02T15:43:13.373950,U.S.,Media,"Semiconductor,Programming,Chip,Circuit,Flash",2019-02-22T08:07:47.005363,LBO,,Source Electronics,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPKN2wgM,id:4904299272339456",,Intermediary CIM,"Rick Rosen,Brian McMullen"
Miami,Early Pass,SourceMedia 2-Pager (11-19-2012).pdf,2014-05-27T17:16:15.436360,U.S.,Media,"Publishing,Financial Services,Digital,Advertising,Content",2019-02-22T08:08:40.380405,LBO,,SourceMedia,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJvalwoM,id:5733754362396672",,Investment Committee Decks (Internal),"Rick Rosen,Roman Krislav,Zaid Pardesi,Jordan Fixler"
Boston,Closed / Realized,SouthernCare Committee Deck 122110.pdf,2014-05-28T14:24:27.260210,U.S.,Healthcare,"Hospice,Medicare",2019-02-22T08:09:16.302148,Bayside,,SouthernCare,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzQmwsM,id:6313966057816064",,Investment Committee Decks (Internal),"Jackson Craig,Adam Schimel,Seth Goldberg"
Madrid,Closed / Unrealized,Spanish System 20130722.pdf,2014-05-27T16:06:54.739980,Spain,Manufacturing,"aluminun,rolled",2019-02-22T08:07:34.392432,Europe,,Spanish System,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJvBrggM,id:4708150531850240",,Investment Committee Decks (Internal),"Jaime Bergel,Leopoldo Reano,Borja de Parias,Carmen de la Mora"
